restaurant_id,restaurant_name,restaurant_address,restaurant_type,city_name,avg_price,rating,business_hours,recommended_food,queue_time,consumption_time,longitude,latitude,citycode
B03830NG21,三亚半山半岛洲际度假酒店-观海廊,洲际路1号三亚半山半岛洲际度假酒店2层,快餐厅,三亚市,106.0,4.0,06:30-22:30,"马卡龙,下午茶2,饮料,下午茶1,下午茶",5,60.0,109.501789,18.211203,899
B0FFMDQNR0,星巴克臻选(三亚免税城二期店),海棠北路免税二期河心岛项目L200,咖啡厅,三亚市,47.0,4.5,07:00-22:30,"下午茶,咖啡",5,25.0,109.74939,18.374412,899
B0KAZCIX1U,阿凤家甜品小吃店,海罗村一组089号01号铺面(海罗市场旁),甜品店,三亚市,17.0,4.3,12:30-19:30,"芋泥,鸡翅,下午茶",5,15.0,109.531797,18.282054,899
B0K6RSBPWO,午哩小食院(火车头店),下抱坡村188号,中餐厅,三亚市,29.0,4.3,11:30-20:30,咖啡,5,20.0,109.494059,18.303822,899
B0IUT55D4N,老三李村河底戳子肉(总店),虎山路20号1-1,中餐厅,青岛市,77.0,4.8,11:00-24:00,"团建餐,烤虾,招牌菜,招牌套餐,护心肉,掌中宝,多人套餐,大排档,五花肉,海鲜烧烤",25,90.0,120.422532,36.172696,532
B0KASSJL1V,老青岛戳子肉·海鲜大排档(八大关店),文登路八号,中餐厅,青岛市,70.0,4.6,11:00-22:30,"戳鱼豆腐,戳腱子肉,戳有机菜花,戳掌中宝,戳鲈鱼,戳牛肉,戳蟹肉棒,戳大头菜,戳子五花肉,戳鸡翅",25,60.0,120.341396,36.059615,532
B0LB1SSG62,老青岛戳子肉·海鲜大排档(麦岛公园店),东海东路1号45-9二楼,中餐厅,青岛市,50.0,4.7,11:00-22:30,"老青岛戳子肉,双人餐,中餐",15,45.0,120.426925,36.063126,532
B0IRR7GYHO,老戳子肉海鲜大排档(市南店),香港中路云霄路66号,中餐厅,青岛市,74.0,4.8,11:00-23:00,"戳子梭子蟹,戳子牛蛙,戳子牛肉,戳子蛤蜊,戳子五花肉,戳子拼盘,戳子烤黄花鱼,戳子蟹腿肉,戳子鱿鱼,戳子有机花菜",25,60.0,120.392827,36.069852,532
B0JDN7B0XD,老青岛戳子肉·海鲜大排档(香港中路店),香港中路65号华青园食街街心一楼,中餐厅,青岛市,56.0,4.8,11:00-22:00,"老青岛戳子肉,烤肉,五花肉,薯条,双人餐,海鲜大排档,素菜,大虾,牛肉,水产海鲜",25,45.0,120.399565,36.06525,532
B0H04Z8B36,老戳子肉海鲜大排档(万年泉路店),万年泉路204号,中餐厅,青岛市,65.0,4.6,24小时营业,"香螺,戳子梭子蟹,戳子牛蛙,花菜,烧茄子,戳子大虾,戳子鲽鱼头,芋丸,韭菜炒鸡蛋,戳子蛤蜊",25,60.0,120.426563,36.15364,532
B0IALSUI7B,老青岛戳子肉·海鲜大排档(青岛总店),闽江路42号(万象城东200米),中餐厅,青岛市,81.0,4.7,11:00-22:30,"戳鱼豆腐,戳腱子肉,戳有机菜花,戳五花肉,戳海鲜全家福,戳牛肉,戳脆骨,戳鸡爪,戳素鸡,戳香菇鸡腿肉",25,60.0,120.382544,36.069146,532
B0L6G5FFCH,老戳子肉海鲜大排档(中山路店),大沽路28号,中餐厅,青岛市,70.0,4.8,10:00-24:00,"特色菜,海鲜大排档,双人餐,烤鱼,鲁菜",25,60.0,120.315787,36.06855,532
B0LGV7XZUC,老戳子肉海鲜大排档(乐客城店),枣园路20号,中餐厅,青岛市,63.0,4.7,11:00-02:00,"双人餐,特色菜,海鲜大排档,烤鱼,鲁菜",25,60.0,120.422867,36.161836,532
B0LAJZRO5A,老青岛戳子肉·海鲜大排档(石老人店),香港东路197号麒麟大酒店裙楼A1区1号1层,中餐厅,青岛市,76.0,4.7,10:00-22:00,"戳素鸡,戳鱼豆腐,戳腱子肉,戳有机菜花,戳牛肉,戳蟹肉棒,戳大头菜,戳海鲜全家福,戳土豆条,戳子五花肉",25,60.0,120.469292,36.096788,532
B0FFH5XBXW,尊宝比萨(萧岗店),新市南街45号G座首层105A商铺,快餐厅,广州市,40.0,4.6,09:00-22:00,"一超级豪华披萨,五香牛肉,冰醇奶茶,吞拿鱼,吞拿鱼pizza加重芝士,吞拿鱼披萨横切面,和风照烧鸡,咖哩牛肉比萨,咸芝士茶,墨西哥风情",15,45.0,113.265957,23.191236,20
B0FFF59JZO,真功夫(广州国际轻纺城店),广州国际轻纺城金纺路2号7层E7023号,快餐厅,广州市,20.0,4.4,10:00-20:00,"酸梅汤,紫菜鸡肉卷,麦香豆沙包,鲜剁冬菇肉饼饭,热豆浆,狮子头饭,冬菇鸡腿肉饭彩豆,虫草鸡饭含汤,冬菇鸡腿饭汤,鱼香肉丝饭",5,20.0,113.297471,23.08818,20
B0FFK8I5AR,大鸽饭(北京路店),西湖路68号润湖商务楼201、301房,中餐厅,广州市,80.0,4.7,11:00-21:30,"串串烤鸽肾,鸽汤泡饭,紫苏生啫乳鸽,传统生炸红烧鸽,印度椰皇炖老鸽,蜂糖烤鸽,黑松露大鸽饭,经典盐焗鸽,风生水起捞乳鸽,焦糖黑叉烧",25,60.0,113.266956,23.123237,20
B00141VW8A,滋粥楼·顺德菜(南村店),南村镇兴南大道33号2层,中餐厅,广州市,110.0,4.6,09:00-14:30 17:00-21:30,"鱼片,栗米粥底,白粥锅底,黄金油条,xo酱陈村粉,白贝,顺德论教糕,顺德拆鱼粥,招牌滋味鸡,古法烧鹅",25,90.0,113.340586,23.012521,20
B00140UVX2,炳胜品味(珠江新城旗舰店),珠江新城冼村路2号1-4楼(省博物馆对面),中餐厅,广州市,240.0,4.7,11:00-15:00 17:00-22:00,"招牌菠萝包,双拼鹅肠,半打榴莲酥,古法烧鹅,白灼豆腐,捞起鱼生,烧三文鱼腩,招牌虾生,清蒸山水豆腐,水鬼重",25,90.0,113.328317,23.114953,20
B00141JW0D,惠食佳(滨江西店),滨江西路172号,中餐厅,广州市,120.0,4.7,11:00-15:00 17:00-22:30,"啫啫黄鳝,手工姜汁雪糕,啫濑尿虾,啫猪肝,鲜榨西瓜汁,菜胆炖白肺,烧蛏子,丝瓜,姜撞奶雪糕,啫啫三酱肠粉",25,90.0,113.259523,23.108012,20
B00140GQNN,泮溪酒家,龙津西路151号,中餐厅,广州市,81.0,4.5,07:30-21:00,"早茶,点心,园林式酒店餐厅",25,60.0,113.236214,23.121321,20
B0H3HR0D74,银灯食府(文化公园店),西堤二马路37号广州十三行文化科技中心3楼,快餐厅,广州市,100.0,4.7,08:00-16:30 17:00-21:30,"点心,鸡肉,早茶,下午茶,排骨,蛋挞,中餐",15,45.0,113.252216,23.108916,20
B0I6PCFQCB,大鸽饭(汉溪长隆店),汉溪大道东时代E-PARK二期B3栋一层,中餐厅,广州市,101.0,4.7,11:00-14:30 17:00-21:30,"鸽汤泡饭,紫苏生啫乳鸽,串串烤鸽肾,蜂糖烤鸽,传统生炸红烧鸽,印度椰皇炖老鸽,焦糖黑叉烧,黑松露大鸽饭,经典盐焗鸽,风生水起捞乳鸽",25,60.0,113.332795,22.993229,20
B0FFGHMLDC,点都德(花城店),花城大道16号凯蓝大厦A座1-2层,中餐厅,广州市,72.0,4.8,08:00-16:30 17:00-21:00,"金沙鲜虾红米肠,金牌鲜虾饺皇,花旗参鸡汤四色虾饺（超）,沙爹酱蒸金钱肚,凤凰流沙包,百合蒸酱凤爪,招牌艇仔粥,荔湾艇仔粥,香芒夹心椰汁糕,招牌陈醋浸凤爪",25,60.0,113.316596,23.119194,20
B00140T9II,炳胜品味(海印总店),东晓路33号,中餐厅,广州市,210.0,4.7,11:00-15:00 17:00-02:00,"炳胜菠萝包,豉油皇鹅肠,蚝油鲜菇牛肉,三色豆腐,和味猪手,烧鹅,脆皮叉烧,蟹黄豆腐,冷水猪肚,白切荔枝鸡",25,90.0,113.286261,23.105368,20
B00140TZ3W,太艮堡毋米粥·粥水火锅(珠江新城冼村店),金穗路72号盈嘉花园103号-201号,中餐厅,广州市,125.0,4.7,11:00-14:00 17:30-21:00,"粥水火锅,牛肉丸,海蚬,炸牛奶,油条,炒陈村粉,海鲜,XO酱炒陈村粉,煎焗鱼骨,白贝",25,60.0,113.331757,23.122527,20
B0FFIBP6HE,禄运茶居·手工点心(猎德店),花城大道84号优托邦1座购物中心西翼4楼409-5号,茶艺馆,广州市,67.0,4.8,08:00-21:00,"咸蛋黄肉松葡挞,陈皮芫荽牛肉肠,金丝鲍汁腐皮卷,金莎脆皮红米肠,古法米浆芋头糕,禄运金牌虾饺皇,酱皇豉汁蒸凤爪,姜汁豆乳牛奶挞,滋补美颜红枣糕,西汁黑椒牛仔骨",10,60.0,113.329847,23.118112,20
B0LGS56HNL,陶陶居酒家(北京路店),北京路168号北京路天河城7F层,中餐厅,广州市,100.0,4.7,08:00-16:30 17:00-21:30,"鲜果榴莲天鹅酥,百年烧鹅,啫啫生菜煲,酥皮水牛奶菠萝包,陶陶居大虾饺,冰镇咕噜肉,一口酥豆腐,下午茶,杨枝甘露,虾饺",25,90.0,113.269963,23.119046,20
B0FFHZWL8Z,陶陶居(国金天地店),珠江西路ifc国金天地5层,中餐厅,广州市,125.0,4.6,10:00-16:30 17:00-21:30,"酥皮水牛奶菠萝包,鲜果榴莲天鹅酥,百年烧鹅,啫啫生菜煲,陶陶居大虾饺,冰镇咕噜肉,一口酥豆腐,牛肉,杨枝甘露,点心",25,90.0,113.322746,23.118535,20
B0J3SHWISS,又一间茶点轩(天河北店),天河北614号金海花园首层(龙口西地铁站B出口),粤菜,广州市,50.0,4.7,07:00-22:00,"点心,凤爪,排骨,早茶,粤菜",25,45.0,113.338598,23.141108,20
B0G3TRPUUV,十八22年轻态·餐饮(河村店),商场路1号209-216室,中餐厅,广州市,87.0,4.9,08:00-14:00 17:00-21:00,"点心,粤菜",15,60.0,113.335747,23.012299,20
B00141VWBN,点都德(聚福楼),惠福东路470号,中餐厅,广州市,65.0,4.8,08:00-16:00 17:00-21:00,"潮州粉果,铁观音,红米肠,椰汁芒果糕,乳鸽,沙爹金钱肚,金牌虾饺皇,三文鱼青芥挞,明虾蟹子烧卖,点心",25,60.0,113.265327,23.120454,20
B0I2TZTVN7,何蘭正·泰式茶餐厅(四海城商业广场西区店),LG2层16号何兰正泰式茶餐厅,餐厅,广州市,80.0,4.7,11:00-22:00,"牛肉,鸡肉,黄油,大排档,东南亚菜",25,60.0,113.351691,23.005594,20
B0KRO7YIE8,叹茶靓点(三元里店),机场路33号三元里万科里首层115-117铺,中餐厅,广州市,53.0,4.7,07:30-21:30,"点心,牛肉,下午茶",15,45.0,113.262378,23.158148,20
B0FFFP1HTG,翠华餐厅(正佳广场店),天河路228号正佳广场负一层B1-007铺,中餐厅,广州市,73.0,4.7,10:00-21:30,"冰镇菠萝油,黑白奶油猪,招牌港式奶茶,菠萝包,自家制鱼蛋粉,咖喱牛腩饭,鹿儿岛猪软骨面,咖喱牛腩,公司三文治,虾籽云吞面",25,60.0,113.327063,23.132202,20
B0FFF2JST0,楼外楼(清吟街),长庆街22号,浙菜,杭州市,47.0,4.4,10:00-22:00,"宫保鸡丁,清炒虾仁,糖醋里几,双人餐,江浙菜",10,40.0,120.174276,30.260735,571
B0FFFA5FFA,楼外楼(拱北店),拱宸桥衢州路48号(拱宸桥东地铁站C口步行270米),餐厅,杭州市,71.0,4.2,07:00-19:00,"清炒虾仁,糖醋里几,宫保鸡丁,糖醋里脊,牛肉,糕点/烘焙",5,15.0,120.144842,30.317055,571
B023B09WO9,楼外楼(景芳店),昙花庵路158号,浙菜,杭州市,37.0,4.3,10:00-22:00,"宫保鸡丁,清炒虾仁,糖醋里几,粽子,糖醋排骨,糖醋里脊,双人餐,柠檬,牛肉,江浙菜",10,40.0,120.209824,30.27069,571
B023B082IL,楼外楼(刀茅巷店),刀茅巷115号刀茅巷农贸市场旁,餐厅,杭州市,45.0,4.1,07:00-19:30,"清炒虾仁,糖醋里几,宫保鸡丁,虾仁,柠檬,双人餐,鱼香肉丝,熟食",5,20.0,120.185952,30.262183,571
B023B09325,楼外楼(杭州西湖风景名胜区店),孤山路30(近平湖秋月),中餐厅,杭州市,157.0,4.5,10:30-14:30 16:30-20:30,"东坡肉,精品西湖醋鱼,精品虾仁龙井,精品叫花鸡,宋嫂鱼羹,西湖莼菜汤,干炸响铃,西湖糖藕,虾爆鳝,叫花童子鸡",25,90.0,120.140723,30.250209,571
B023B14CG4,楼外楼(采荷小区店),五安路10-2号,浙菜,杭州市,83.0,4.5,10:00-22:00,"叫花鸡,宋嫂鱼羹,东坡肉,牛油厚多士,鲜榨西芹汁,生滚牛肉粥,豉椒牛河,炸薯条,清炒虾仁,干炒牛河",15,45.0,120.198429,30.255257,571
B0FFFA7YA3,楼外楼(望江门店),望江路109号(江城路地铁站H口步行410米),餐厅,杭州市,240.0,4.4,10:00-19:00,"鸡爪,糖醋里脊,牛肉",15,30.0,120.175212,30.236788,571
B023B14R5V,楼外楼(金顶苑店),莫干山路493号,中餐厅,杭州市,138.0,4.2,07:00-18:30,"西湖龙井茶酥,虾爆鳝背,西湖莼菜汤,鸡骨草龙骨汤,虾焙鳝面,星洲炒米粉,蒜蓉西兰花,生滚滑鸡粥,熏鱼,叫化童鸡",15,45.0,120.144756,30.286514,571
B023B06ZDQ,知味观(近江外卖店),近江五苑衢江路99号(近江地铁站A口步行450米),浙菜,杭州市,29.0,4.4,07:00-19:00,"牛肉,素烧鹅,卤鹅掌,狮子头,熏鱼,点心,桃酥,江浙菜",5,15.0,120.201407,30.233056,571
B023B08XVY,知味观(采荷外卖店),五安路10号,浙菜,杭州市,50.0,4.3,07:00-19:00,"（生）蚝油牛柳,蛋黄焗蟹,椒香牛尾,萝卜丝酥,【净菜,钱江肉丝,知味小笼,炸肉酥饼,知味馄饨,各式方糕",5,15.0,120.198753,30.255251,571
B0FFH154X7,知味观(湖滨总店),仁和路83-1号(龙翔桥地铁站C口步行230米),中餐厅,杭州市,79.0,4.6,06:00-20:00,"猫耳朵,小笼,糯米糖藕,西湖醋鱼,龙井虾仁,虾肉小笼,馄饨,片儿川,东坡肉,田螺",25,60.0,120.16307,30.252606,571
B023B06ZDO,知味观(建国北路店),建国北路306号,中餐厅,杭州市,30.0,4.3,10:00-17:00,"熏鱼,葱馅饼,猕猴桃酥,（熟）虾肉馄饨,水煮蛋,知味小笼,炸肉酥饼,知味馄饨,各式方糕,（生）蚝油牛柳",10,25.0,120.180916,30.265614,571
B0LGA6INB2,知味观(太平门直街店),凯旋路152号庆春苑东区,餐厅,杭州市,13.0,4.3,07:00-20:00,中式糕点,5,15.0,120.191954,30.259519,571
B023B07YQD,知味观(三里亭点心分店),三里亭苑路2-26号,中餐厅,杭州市,20.0,4.7,07:00-20:00,"鲜肉小笼包,片儿川,史上最咸猫耳朵,牛肉粉丝,小笼馄饨,虾茸蒸饺,精品小笼包,蟹粉汤包,至尊东坡肉,生滚皮蛋瘦肉粥",5,25.0,120.191027,30.293387,571
B023B0BIQO,知味观(湖墅南路店),湖墅南路378号,浙菜,杭州市,44.0,4.3,07:00-19:30,"蛋黄焗蟹,椒香牛尾,萝卜丝酥,【净菜,钱江肉丝,熏鱼,葱馅饼,猕猴桃酥,（熟）虾肉馄饨,水煮蛋",5,25.0,120.150198,30.288945,571
B023B032TN,知味观(高银美食街店),高银街71-73号,中餐厅,杭州市,75.0,4.6,10:30-13:30 16:30-20:30,"东坡肉,鲜肉小笼,桂花糯米藕,宋嫂鱼羹,杭州酱鸭,西湖醋鱼,虾爆鳝鱼,定胜糕,糖醋小排,龙井茶糕",25,60.0,120.169722,30.240535,571
B0KR24I8QA,平阊园苏式面馆,阊门西街6号6幢,中餐厅,苏州市,77.0,4.7,07:00-21:00,"葱油肉丝干挑面,松鼠桂鱼,柠檬花雕熟醉蟹,苏式焖肉,枫镇大肉,蜂巢龙眼树莓雪冰,三虾,定胜糕,手剥三虾面套餐,蟹全宴套餐",10,25.0,120.61025,31.317594,512
B0HRUAEXZT,苏外婆·苏帮菜·私房菜·松鼠桂鱼(平江路店),白塔东路308号(中国银行西侧),中餐厅,苏州市,108.0,4.8,10:00-22:00,"响油鳝丝,小抄黄牛肉,鸡汁大白鱼,特色冰川茄子,招牌手工面筋,花雕熟醉虾,清炒手剥虾仁,东坡红烧肉,苏帮狮子头,松鼠桂鱼",25,90.0,120.629007,31.318506,512
B0H19ZL43R,姑苏家宴(观前店),碧凤坊2弄8号(临顿路地铁站5号口步行480米),中餐厅,苏州市,76.0,4.7,10:30-22:30,"苏式熏鱼,苏州酱牛肉,功夫酸菜鱼,蟹粉豆腐,苏州东坡肉,松鼠桂鱼,江南熟醉蟹,生焗九年百合,油响鳝糊,银鱼炒蛋",25,60.0,120.628147,31.310596,512
B0FFI9OTUT,吴越荣记·苏州菜·松鼠桂鱼(娄门景区店),娄门城墙文化休闲商业街商铺b2,中餐厅,苏州市,83.0,4.9,10:30-14:00 16:30-21:00,"牛蛙诱惑i,坛香滋味肉i,椒麻手撕鸡i,桂花乌米饭,火腿笋干丝,新派猪排,荣记鳝丝,空心大麻球,手剥河虾仁i,吃松鼠桂鱼到吴越荣记",25,90.0,120.639507,31.325259,512
B0FFF3EK55,苏州太太精致苏帮菜(平江路店),白塔东路325号,中餐厅,苏州市,55.0,4.7,10:00-22:00,"松鼠桂鱼,干锅有机花菜,银鱼炒鸡蛋,苏州糖藕,杂粮排骨汤,响油鳝糊,东坡肉,葱油拌面,阳澄湖大闸蟹,皮蛋豆腐",15,45.0,120.629452,31.318252,512
B0FFGCAKDY,品鲜村农家菜·阳澄湖大闸蟹(总店),浅水湾街103号,中餐厅,苏州市,81.0,4.8,09:00-21:00,"酱爆螺丝,清蒸白鱼,阳澄湖大闸蟹,银鱼炒蛋,阳澄湖鱼头王,菱角鸡头米,粉皮窄菜肉丝,特色炒粉丝,土烧大公鸡,红菱鸡头米",25,60.0,120.793122,31.381461,512
B0J0AA9905,苏三姑·非遗传承·苏州菜(石路店),南新路83-85号,中餐厅,苏州市,72.0,4.9,10:30-21:00,"霸气剁椒鱼头,蟹粉东坡肉,松鼠桂鱼,苏三姑桂香大麻球,梅香熟醉蟹,韭香银鱼炖蛋,苏三姑手剥河虾,CCTV松鼠桂鱼,苏三姑·手剥河虾仁,三姑家草扎肉",25,60.0,120.605602,31.313332,512
B0K6JHXWSJ,苏雅兴·文人苏式面馆(博物馆店),西北街25号(中国工商银行旁),中餐厅,苏州市,53.0,4.7,07:00-20:30,"虾仁鳝背,松鼠桂鱼套餐,古法焖肉,清炒蟹粉面套餐,罗汉净素,蟹粉虾仁面套餐,钳多多套餐,秃黄油套餐,八宝辣酱,金汤黄鱼面",15,40.0,120.62603,31.322121,512
B0G3JU5ZLS,苏州热炒饭店·囍老板,丁家巷23号(和基广场东北角临顿路地铁站5号口),中餐厅,苏州市,64.0,4.4,11:00-14:30 17:00-21:00,"干蒸鲜排骨,土灶烧老鹅煲,招牌蒜蓉鲜虾粉丝煲,云贵酸笋牛五花,平江路梅干菜糯鸡爪,茉莉冰豆花,江南自制筒肠,招牌花胶神仙鸡,苏式松鼠鱼,老苏州咸肉菜饭",25,45.0,120.631474,31.309214,512
B0FFG069AH,吴越荣记·苏州菜·松鼠桂鱼(斜塘老街店),松涛街1088号斜塘老街46号101室,中餐厅,苏州市,104.0,4.8,10:30-14:00 16:30-21:00,"坛香滋味肉,小肠炖百叶结,茶树茹小炒肉,红烧太湖杂鱼,海鲜面疙瘩,农家土烧鹅,桂花糖藕,韭香碳烤肉,土烧萝卜,面包的诱惑",25,90.0,120.741025,31.303284,512
B00155I5DD,绿波廊酒楼(豫园总店),豫园路115号,中餐厅,上海市,160.0,4.4,11:00-14:00 17:00-20:30,"八宝辣酱,五粮液拉糕,蟹黄小笼,精致眉毛酥,松仁肉松蛋黄酥,椒盐葫芦酥,香茜虾仁春卷,芦笋鲜莲炒蟹柳,河虾仁蟹粉小笼,上汤松茸浸时蔬",25,90.0,121.491868,31.226432,21
B0FFLKW0W0,绿波廊7号(豫园商城店),百翎路1号(豫园地铁站7号口步行480米),中餐厅,上海市,212.0,4.3,10:00-21:00,"八宝鸭,桂花拉糕,三丝眉毛酥,东坡肉,两面黄,松鼠桂鱼,清炒蟹粉包饼,蟹壳黄,蟹粉狮子头,水晶千层糕",25,90.0,121.491428,31.226397,21
B0FFHD4SLT,沪江老正和(四川南路店),四川南路11号(近延安东路)(豫园地铁站7号口步行320米),中餐厅,上海市,71.0,4.4,06:00-21:00,"生煎,生煎包,拌面,肥肠,点心,虾仁,鸡肉,上海菜",15,45.0,121.490486,31.231863,21
B0JGD5IJ0I,馨厨香·海鲜·上海菜(潍坊路店),潍坊路162号(世纪大道地铁站7号口步行330米),中餐厅,上海市,138.0,4.6,11:00-14:00 17:00-21:00,"一品干香牛蛙,小清新毛肚,舌尖上的一把手,客家豆腐,本帮蒸三鲜,有配方的酱油虾,一品香芋煲,好味道手撕鸡,蟹仔粉丝,金招牌秘制甲鱼",25,90.0,121.527394,31.226017,21
B0J0RMMY0Q,寄畅興·百年蟹黄面·万国建筑群(外滩27号店),北京东路27号(罗斯福西北侧面一楼),小吃店,上海市,129.0,4.7,10:00-22:00,"蟹肉,虾仁,蟹黄面,蟹黄,排骨,拌面,一碗面,双人餐,年糕,螃蟹",25,45.0,121.489687,31.240633,21
B00155M0OI,庄氏隆兴·非遗蟹点(外滩店),四川中路156号,中餐厅,上海市,26.0,4.8,10:00-21:30,"双菇面,素鸡面,虾仁跑蛋,双拼,猪肝面,虾仁面,老上海三浇面,老鸭面,螃蟹,猪肉",25,45.0,121.48911,31.23507,21
B0KRKH5ID1,老客勒上海小吃店,广西北路392号,中餐厅,上海市,35.0,4.8,08:00-23:00,"鲜肉小笼汤包,蟹粉捞饭,网红百香果汁,白斩鸡,鲜肉虾仁小馄饨,蟹黄生菜,白灼生菜,白灼西蓝花,黄鱼面,蛋黄鸡排",5,25.0,121.476984,31.235877,21
B0K2O18MMU,金洪兴·蟹黄面饭(陆家嘴),世纪大道160号览海国际广场B2层,中餐厅,上海市,87.0,4.8,08:00-24:00,"蟹黄面,蟹肉,蟹黄,三道菜,大闸蟹,汤包,蟹",25,45.0,121.508658,31.234774,21
B0FFFBEBXN,利苑酒家(IAPM店),淮海中路999号环贸广场L4-401(近陕西南路),中餐厅,上海市,312.0,4.6,11:30-14:30 17:30-21:30,"冰烧三层肉,流沙奶黄包,鲍汁凤爪,龙虾贵妃泡饭,杨枝甘露组合,烤乳鸽,原只鲜虾饺,自制腊味煲仔饭,昆明乳鸭,龙虾竹筒面",25,90.0,121.45872,31.216174,21
B0FFKG98WX,笼铭轩(三林店),灵岩南路1138弄11号,小吃店,上海市,29.0,4.3,06:00-20:00,"面食,猪肝,龙虾,虾仁,小馄饨,盖浇饭,小吃快餐",5,15.0,121.499515,31.141087,21
B0GRCYCONS,馋三尺(悦荟广场店),南京东路353号悦荟广场F4层(南京东路地铁站1号口旁),小吃店,上海市,60.0,4.7,10:00-21:00,"双人餐,炸猪排,点心,蟹粉,特色菜,蟹黄,螃蟹,特色小吃,小吃快餐",15,25.0,121.483273,31.236564,21
B0FFF6XFWB,鼎泰丰(新天地时尚一期店),兴业路123弄新天地南里广场2楼,中餐厅,上海市,142.0,4.6,11:00-15:00 16:30-21:00,"蟹粉小笼,特色小笼包,虾仁馄饨,炸猪排,鸡汤,醉鸡,担担面,红烧牛肉面,虾饺,红油抄手",25,70.0,121.475606,31.219119,21
B0H1ULXN4N,苏小柳点心(徐家汇分院),恭城路160号ITC二期L1-101(广元西路),餐厅,上海市,80.0,4.6,09:30-21:30,"小磨麻油拌青莴丝,十八时满浸熟醉蟹,自家手拆蟹粉小笼包,慢熬手拆蟹黄油虾籽炖蛋,白灼芥兰,手作传统酒酿糟,点心,下午茶,小笼包",15,45.0,121.435745,31.196888,21
B0FFKQF634,成娟点心,曹路镇海鹏路138-160号外46房,小吃店,上海市,19.0,4.5,06:00-15:00,"招牌,小笼包,素包,黑毛猪肉包,酸梅汤,小米粥,点心,小吃快餐",5,15.0,121.671248,31.287506,21
B0FFFAC4XP,吴记餐厅·杭帮菜·私房菜(西湖湖滨店),湖滨街道学士路77号(龙翔桥地铁站B出口步行170米),中餐厅,杭州市,68.0,4.7,10:00-22:30,"菠萝油条虾,海鲜炒粉丝,花雕醉鸡,东坡肉,功夫麻球,醉沼虾,芝士锔南瓜,石锅臭豆腐,牛腩牛筋煲,西湖醋鱼",25,70.0,120.16184,30.255573,571
B0K6JSXOAC,吴记·寻味江南,平海路78号2层(龙翔桥地铁站D口步行70米),中餐厅,杭州市,81.0,4.8,10:00-22:30,"金牌猪蹄,松板肉,东坡肉,小炒黄牛肉,铁锅焗汉虾,香酥鸭,龙井虾仁,西湖醋鱼,葱爆虾,辣椒炒肉",25,60.0,120.165206,30.25437,571
B0HDDN9HEF,老吴家·老杭州菜·川菜(西湖湖滨店),吴山路130号(平海路与交叉口龙翔桥地铁口D口出过马路100米),中餐厅,杭州市,80.0,4.6,10:00-23:30,"铁锅焗汉虾,香酥鸭,剁椒臭豆腐,龙井虾仁,小炒黄牛肉,西湖醋鱼,葱爆虾,瓦罐煨鸡汤,熟醉沼虾,鸡汁笋衣",25,70.0,120.165137,30.253454,571
