accommodation_id,accommodation_name,accommodation_address,accommodation_type,city_name,avg_price,rating,feature_hotel_type,longitude,latitude,citycode
B00155MSD4,凯乐宾馆(西藏北路地铁站店),青云路496号,酒店,上海市,150,4.0,旅馆,121.470247,31.262209,21
B0FFFLJD2U,速8酒店(上海松江新城嘉和广场店),文诚路338弄D区1号楼4层,经济型连锁酒店,上海市,150,4.7,经济型,121.218649,31.032767,21
B0FFIGVKP7,一间森林青年旅舍(上海同济大学四平路地铁站店),天宝路888号(近和平公园、四平路地铁站),招待所,上海市,85,4.9,"经济型,低价实惠",121.500645,31.27231,21
B00155NCRE,芭比伦电竞酒店(上海李子园地铁站店),"富水路543号(大宁国际商业区,近万泉路)",三星级酒店,上海市,220,4.6,经济型,121.399585,31.272053,21
B0FFIBKTX9,易佰酒店(上海周浦万达小上海步行街店),康沈路1588号,经济型连锁酒店,上海市,150,4.7,快捷酒店,121.575261,31.117706,21
B0FFFVN960,海上小屋酒店(上海惠南店),惠南镇城东路23号,经济型连锁酒店,上海市,120,4.3,"经济型,低价实惠",121.76305,31.044743,21
B0FFFGR36A,如家华驿酒店(上海金山城市沙滩店),象州路128号(停车场内),经济型连锁酒店,上海市,150,4.5,经济型,121.345514,30.711377,21
B0LGDZ8YO6,登巴客栈(真新新村地铁站店),祁连山南路2199号(真新新村地铁站2号口步行290米),酒店,上海市,120,4.4,客栈,121.372433,31.253106,21
B0KK1AQUJG,船长五号青年酒店(上海陆家嘴浦电路地铁站店),潍坊新村街道崂山路707号,酒店,上海市,120,4.3,舒适型,121.525488,31.220337,21
B0GUC77AAH,一间森林酒店(上海人民广场店),威海路62号,快捷酒店,上海市,220,4.2,快捷酒店,121.469943,31.228139,21
B0JGX6X5E7,一间森林酒店(南京东路黄河路美食街店),黄河路117号(人民广场地铁站8号口步行300米),酒店,上海市,220,4.2,经济型,121.470332,31.234928,21
B0JA19QWDC,迷家青年酒店(上海丰庄地铁口店),金沙江路2892号(丰庄地铁站2号口步行220米),酒店,上海市,120,4.6,经济型,121.358789,31.242029,21
B0FFLK7RE2,悦享酒店(上海浦东机场店),川南奉公路1097-6号,酒店,上海市,150,4.0,经济型,121.745551,31.178661,21
B0FFG3ECF9,茸华宾馆(上海松江体育中心地铁站店),谷阳北路146号(松江第七中学对面),招待所,上海市,120,4.8,"旅馆,低价实惠",121.236318,31.015619,21
B00156EG20,99旅馆连锁(真金路店),真金路1041号,经济型连锁酒店,上海市,120,4.1,"经济型,低价实惠",121.405944,31.283664,21
B0FFISD6YH,格瑞斯酒店(上海松江站店),松汇东路39弄1号,酒店,上海市,220,4.8,经济型,121.252406,31.001259,21
B0LUG5K6BF,船长五号青年酒店(东华大学延安西路地铁站店),凯旋路1068号,酒店,上海市,85,4.9,青年旅舍,121.417497,31.206513,21
B0G2U94FNA,迷家国际青年旅舍(上海人民广场店),天目中路305号,招待所,上海市,85,4.6,"旅馆,低价实惠",121.469465,31.24621,21
B0JA6SEW4W,亚奢精选酒店(上海野生动物园禹州商业广场店),沪南公路9826号,酒店,上海市,220,4.7,经济型,121.735798,31.039934,21
B00156D3B4,友福酒店(上海松江大学城店),新松江路223-243号,酒店,上海市,150,4.3,"经济型,低价实惠",121.23444,31.038491,21
B00155Q3S5,上海中华菁英公寓式酒店,澳门路477号,酒店,上海市,220,4.4,"公寓式酒店,低价实惠",121.440177,31.246022,21
B00156GXOF,格林豪泰酒店(上海浦东机场野生动物园店),惠南镇大川公路2728号(近沪南公路),经济型连锁酒店,上海市,160,4.5,快捷酒店,121.735762,31.040984,21
B00155LD1S,如家酒店·neo(上海浦东机场惠南地铁站通济路店),通济路150号,经济型连锁酒店,上海市,160,4.6,经济型,121.746139,31.04726,21
B0KALC8J2X,锐思特酒店(上海金山百联购物中心店),石化卫清西路355号3层,酒店,上海市,160,4.7,经济型,121.346261,30.729232,21
B0FFI58S1I,Meego米果青文酒店(上海南京西路梅龙镇广场店),江宁路495号博鸿大厦(近康定路)4楼,酒店,上海市,220,4.5,经济型,121.451636,31.235011,21
B0J3NBCCH9,上海佳家酒店,九亭镇文浦路129号,酒店,上海市,150,4.1,经济型,121.340615,31.112976,21
B0FFH8ZZB0,上海宝格丽酒店,山西北路108弄(天潼路地铁站5号口步行280米),五星级酒店,上海市,4800,4.8,豪华型,121.48132,31.243027,21
B00154DRA8,和平饭店,南京东路20号,五星级酒店,上海市,2200,4.8,"豪华型,天天特价",121.489233,31.239098,21
B0FFGH5WD1,柏友青年酒店,吴中路1099号2号楼4-5层,酒店,上海市,150,4.7,"主题酒店,浪漫约会",121.386653,31.176054,21
B0JDJZCQ9Q,瀚一酒店(上海通河新村地铁站店),共和新路5523号(通河新村地铁站2号口步行50米),酒店,上海市,220,4.4,经济型,121.442234,31.331012,21
B0I3KB7V5M,山悦之星宾馆(上海金山亭林店),亭林镇大亭公路7558弄2222号,快捷酒店,上海市,120,4.8,快捷酒店,121.331816,30.893446,21
B00155R4R5,海友酒店(上海静安寺店),万航渡路105号(静安寺地铁站1号口步行390米),经济型连锁酒店,上海市,220,3.9,经济型,121.442511,31.225204,21
B0KUDUET6F,A-BOX电竞酒店(大宁音乐广场店),灵石路697巨丰商务广场3号楼2楼,酒店,上海市,220,5.0,经济型,121.446718,31.283383,21
B0FFI9OKB0,品悦酒店(上海立信会计金融学院民雷路地铁站店),曹路镇川沙路420号,经济型连锁酒店,上海市,220,4.6,舒适型,121.668118,31.276792,21
B0FFG8OPPS,锦江之星(汤巷雅苑店),浦东环桥路1160-1号,经济型连锁酒店,上海市,220,4.6,快捷酒店,121.604908,31.137082,21
B0015731V2,99优选酒店(上海虹梅南路店),虹梅南路3135弄51号2层,经济型连锁酒店,上海市,150,4.6,经济型,121.436708,31.087925,21
B0KBBBMIT4,豪笙电竞酒店,思贤路1855弄1号(近松江大学城),酒店,上海市,320,4.6,电竞酒店,121.200752,31.024781,21
B0J2D7VW52,微果酒店MINI(上海国际旅游度假区店),川沙镇南六公路1588号,酒店,上海市,150,4.7,经济型,121.701328,31.118089,21
B0FFHPQLB8,锦江之星品尚酒店(上海浦东新区野生动物园店),惠南镇南园路39弄1号,经济型连锁酒店,上海市,220,4.7,舒适型,121.746335,31.039866,21
B00156DW3U,速8酒店(上海金山城市沙滩店),金山卫镇学府路551号,经济型连锁酒店,上海市,150,4.7,经济型,121.322877,30.72689,21
B00155LKQI,上海半岛酒店,中山东一路32号,五星级酒店,上海市,4200,4.7,"豪华型,购物便捷",121.489135,31.241292,21
B0FFHWAA52,北京宝格丽酒店,新源南路8号院2号楼(亮马桥地铁站A西北口步行460米),五星级酒店,北京市,4500,4.8,豪华型,116.457548,39.947861,10
B0K02C3AHF,wohkoon者行孙青年酒店(北京奥森公园北苑店),天朗园C座3层,酒店,北京市,120,4.7,经济型,116.413986,40.032272,10
B0LU2HVF9X,艺选酒店(北京左家庄店),左家庄东街静安里41号楼配楼,经济型连锁酒店,北京市,220,4.6,经济型,116.444805,39.958972,10
B0J079KDPO,知和行青年酒店(朝阳高铁站十里堡地铁站店),八里庄北里305号楼三层(十里堡地铁站B东北口步行330米),酒店,北京市,120,4.4,青年旅舍,116.501662,39.925878,10
B0LUSA0R6F,京小住酒店(北京西站北广场世纪坛医院店),羊坊店西路20号,酒店,北京市,220,4.7,经济型,116.31698,39.897978,10
B0FFIDJWV4,布丁酒店(北京花乡桥店),巴庄子124号,经济型连锁酒店,北京市,150,4.3,快捷酒店,116.327881,39.833724,10
B0FFL19952,99优选酒店(北京良乡南关地铁站店),拱辰南大街44号(良乡南关地铁站A2北口步行460米),酒店,北京市,150,4.5,经济型,116.14255,39.725554,10
B0J1O5HTHJ,东甲一号(大兴国际机场店),礼贤镇东郏河村东四条南二排五号,酒店,北京市,380,4.8,民宿,116.374609,39.548538,10
B0K3ZUH44C,速8优选酒店(北京大兴区政府大悦春风里店),黄村镇兴政街3号(大兴一中北门对面毗邻国家电网),酒店,北京市,220,4.7,经济型,116.344778,39.726338,10
B0FFG69LE7,99优选酒店(北京回龙观东大街地铁站店),回南路与黄平路交叉口,经济型连锁酒店,北京市,150,4.8,经济型,116.36639,40.087653,10
B0FFL8L0MR,潮漫酒店(北京平谷区政府店),旧城街17号楼,商务酒店,北京市,220,4.8,商务酒店,117.129408,40.140195,10
B0LGPMHUPE,小白青年酒店(清河小营桥地铁站店),清河一街60号2层,酒店,北京市,150,4.8,经济型,116.348282,40.032239,10
B0FFGASFOS,速8酒店(北京西站莲花桥店),吴家场路莲花池西里8号院20号楼方润大厦岁月如歌KTV院内,经济型连锁酒店,北京市,220,4.8,经济型,116.30618,39.892341,10
B0GU15WRAR,速8精选酒店(北京黄村西大街地铁站店),兴业大街三段32号1幢1-4层,酒店,北京市,220,4.7,舒适型,116.325805,39.73606,10
B0K2ZH6G0V,UP华驿精选酒店(北京清华长庚医院店),天通苑北一区39号楼1层,经济型连锁酒店,北京市,160,4.8,经济型,116.420924,40.074796,10
B0LAZRWLKE,嘻雅途青年酒店(北京三元桥店),霄云路28号网信大厦b座F17层,酒店,北京市,120,4.8,青年旅舍,116.465275,39.958675,10
B0LB552OAF,首都国际会展中心大酒店,裕东路55号院1号楼,酒店,北京市,450,4.8,"住宿服务,宾馆酒店,宾馆酒店",116.552115,40.080144,10
B0JR9RLJ48,wohkoon者行孙酒店(北京南站草桥店),北甲地路6号院玺萌丽苑7号楼三层,招待所,北京市,150,4.5,经济型,116.362548,39.850249,10
B0IUV5QUAO,非繁城品•酒店(北京延庆高铁站店),妫水南街33号(与菜园南街交叉口),快捷酒店,北京市,220,4.8,快捷酒店,115.983132,40.447052,10
B0FFI4LFG7,登巴客栈(北京五道口店),海淀区展春园西路2号院蓟鑫大厦F3层,招待所,北京市,120,4.3,经济型,116.340192,39.988681,10
B0KD6CJ798,wohkoon者行孙青年酒店(北京三里屯太古里店),工人体育场北路6号凯富大厦F8层,酒店,北京市,120,4.4,经济型,116.457183,39.933483,10
B000A8VTBV,7天连锁酒店(北京密云鼓楼大街店),鼓楼东大街14-7号,经济型连锁酒店,北京市,150,4.6,"经济型,低价实惠",116.852448,40.375759,10
B0HKCUD6NQ,北京悉昙酒店,潭王路288号六区10号,酒店,北京市,8500,4.8,豪华型,116.018462,39.90218,10
B0J12H2UA5,米家青年酒店(北京望京798艺术区店),大山子北里35楼1栋,酒店,北京市,120,4.7,经济型,116.487825,39.984271,10
B0FFIOT3OX,派酒店(北京昌平地铁站店),昌平镇南环路53号7号楼,经济型连锁酒店,北京市,150,4.8,"经济型,7天特惠",116.234036,40.214752,10
B0FFGWOHD8,7天连锁酒店(北京通州北关地铁站友谊医院店),潞苑南大街1093号,经济型连锁酒店,北京市,160,4.8,"经济型,7天特惠",116.671436,39.928875,10
B0FFGSSZZ3,格林豪泰酒店(北京通州友谊医院店),潞苑东路23号,快捷酒店,北京市,220,4.8,快捷酒店,116.690227,39.93809,10
B0KRRCR54P,米家青年HOSTEL(北京酒仙桥798艺术区店),酒仙桥路2号院内6幢平房607,酒店,北京市,120,4.8,经济型,116.498781,39.987157,10
B0I2JU5SQV,新城市精选酒店(密云经济开发区西大桥店),新南路17号楼-678,酒店,北京市,160,4.8,经济型,116.823152,40.367757,10
B0FFLAKV82,喆啡酒店(北京平谷医院世纪广场店),新平南路231号林荫家园底商,酒店,北京市,320,4.8,舒适型,117.102799,40.134244,10
B0L6B5EBW1,悦庭酒店(北京通州运河商务区店),故城东路11号,酒店,北京市,320,4.7,舒适型,116.676079,39.907211,10
B0KGRZGAN7,泉中泉酒店(北京大兴国际机场店),西郏河红绿灯南200米,酒店,北京市,150,4.7,经济型,116.363931,39.551826,10
B0J0K7AQ62,逍遥熊青年旅舍(北京南站草桥地铁站店),北甲地路10号院商业二层216,酒店,北京市,80,4.4,青年旅舍,116.363393,39.845457,10
B0HK0ZNDEG,wohkoon者行孙青年酒店(北京国贸西大望路店),双井街道西大望路15号外企大厦C座(长缨荟)5层,招待所,北京市,120,4.3,"经济型,疫情轨迹点",116.477069,39.894197,10
B0H6L7EQUZ,北京王府井文华东方酒店,王府井大街269号5F(王府井地铁站E3东北口步行370米),五星级酒店,北京市,4800,4.8,豪华型,116.410063,39.912598,10
B0H6YB5C1F,北京华尔道夫胡同四合院,西堂子胡同17-19号(金鱼胡同地铁站B东口步行270米),酒店,北京市,8500,4.7,豪华型,116.414342,39.916429,10
B0FFFIGMWZ,锦江之星旅馆(北京首都机场顺义地铁站店),双平西街甲57号,经济型连锁酒店,北京市,220,4.3,经济型,116.656184,40.098877,10
B0FFF0FE4U,7天酒店(北京首都机场二店),天竺镇天柱东路4号润通大厦A座4层,经济型连锁酒店,北京市,150,4.2,"经济型,7天特惠",116.569308,40.068353,10
B0FFFER2UY,速8·酒店(北京立水桥南店),立水桥安立路3号北侧,经济型连锁酒店,北京市,220,4.2,经济型,116.411081,40.044123,10
B0HAB7ON6L,速8酒店(北京亦庄东区店),台湖镇次渠嘉创二路2号,快捷酒店,北京市,150,4.6,快捷酒店,116.557396,39.809368,10
B0KKT5SR09,咖咖酒店(北京昌平科技园店),昌平镇水屯村南2号楼,酒店,北京市,150,4.5,经济型,116.227561,40.200649,10
B0FFIIICFR,速8酒店(北京双桥店),双桥中路12号院1号楼1层,经济型连锁酒店,北京市,220,4.6,商务酒店,116.602836,39.890497,10
B0FFGLXI14,派酒店(北苑商场店),清友园4号楼,酒店,北京市,150,4.6,"经济型,7天特惠",116.429661,40.038416,10
B000A7X4Y2,盛达宾馆,朝阳路甘露园西里8号院,酒店,北京市,150,4.5,经济型,116.510135,39.916377,10
B0FFGZUO9L,速8酒店(北京石景山朝阳医院西院店),景阳东街65号院2号楼朝阳医院西院店,经济型连锁酒店,北京市,220,4.5,"快捷酒店,疫情轨迹点",116.205588,39.895978,10
B0GRPUKA1P,7天优品酒店(北京房山店),良乡拱辰街道北关西路47号慧丽鑫大厦,经济型连锁酒店,北京市,150,4.5,"经济型,7天特惠",116.136868,39.735782,10
B0IG4S104Y,wohkoon者行孙青年酒店(北京国贸SKP店),大望路3号院2号楼(如漫酒店上五楼),酒店,北京市,120,4.7,"青年旅舍,疫情轨迹点",116.476043,39.911178,10
B000A87VK4,7天优品酒店(北京昌平地铁站西关店),城区镇城角西路九号,经济型连锁酒店,北京市,150,4.4,"经济型,7天特惠",116.222561,40.218903,10
B0HANGLP6S,青季酒店MINI(北京南站草桥地铁站店),镇国寺北街草桥北区6号楼3层,酒店,北京市,220,4.4,经济型,116.355383,39.846242,10
B000A87NMS,7天酒店(北京西客站丽泽桥店),西三环居然之家丽泽桥店南侧蓝源公司院内,经济型连锁酒店,北京市,150,3.7,"经济型,7天特惠",116.309505,39.870807,10
B0FFFW0T3Z,如家快捷酒店(青岛栈桥人民会堂地铁站龙口路店),龙口路36号甲(龙口路与江苏路交汇处),经济型连锁酒店,青岛市,150,3.9,快捷酒店,120.32913,36.063961,532
B02140A3L2,香江之星商务酒店,青岛经济技术开发区香江路80号,酒店,青岛市,150,4.8,经济型,120.17962,35.968898,532
B021409KNR,尚客优快捷酒店(青岛崇明岛路店),崇明岛西路286号,经济型连锁酒店,青岛市,120,3.6,经济型,120.205297,36.034931,532
B021407J7P,青岛金叶宾馆,春阳路163号,酒店,青岛市,120,4.8,"经济型,低价实惠",120.399356,36.315157,532
B0GRPAJDHY,尚客优连锁酒店(胶州兰州西路店),兰州西路796号,经济型连锁酒店,青岛市,150,4.9,经济型,119.982697,36.282564,532
B0FFGY5REC,青岛盛世豪庭商务宾馆(青岛长途汽车站店),内蒙古路39号银河山庄3号楼,招待所,青岛市,120,4.6,"旅馆,低价实惠",120.351387,36.096109,532
B021409OU3,速8酒店(青岛西海岸汽车总站店),水灵山路85-5号,经济型连锁酒店,青岛市,150,4.8,经济型,120.010114,35.884162,532
B02140WF56,7天优品酒店(青岛山东路中央商务区),西吴路131号(西吴家村地铁站E口步行420米),经济型连锁酒店,青岛市,150,3.6,"经济型,7天特惠",120.368183,36.093329,532
B0FFF365PP,青岛诚信家宾馆,九水东路与常川路交叉口,招待所,青岛市,120,3.8,"经济型,低价实惠",120.486662,36.172121,532
B021405I3Z,宝泽林宾馆,北京路71号,酒店,青岛市,120,3.9,旅馆,120.314517,36.070081,532
B0FFHF0XF8,尚客优快捷酒店(金沙滩啤酒城店),金沙滩路777号,经济型连锁酒店,青岛市,150,4.8,经济型,120.248084,35.965243,532
B02140XJVH,尚客优悦酒店(黄岛金沙滩天目山路地铁站店),东江路177号,经济型连锁酒店,青岛市,160,4.8,"商务酒店,低价实惠",120.223399,35.966384,532
B0FFFS3OF8,如家酒店(青岛胶州福州南路宝龙购物广场店),福州南路41号,经济型连锁酒店,青岛市,160,4.3,经济型,120.025247,36.282364,532
B02140WP7M,爱客100连锁宾馆(青岛农业大学店),中城路493号(农业大学地铁站D口步行140米),经济型连锁酒店,青岛市,120,4.4,"旅馆,低价实惠",120.39139,36.315692,532
B0FFF3IYNY,青岛蜗牛之家宾馆,"徐州路82号(青岛外贸学校西100米,近五四广场)",酒店,青岛市,120,4.8,经济型,120.381573,36.075022,532
B021409GA6,阳光宾馆(科技大学店),渭河路天和工业园25号楼(近山东科技大学北门),酒店,青岛市,120,4.2,"旅馆,低价实惠",120.12792,36.009131,532
B021406V84,青岛丽海源快捷酒店(台东步行街店),北仲路50号,酒店,青岛市,120,4.0,"经济型,低价实惠",120.366143,36.082523,532
B0214097ME,圆中方大酒店,青岛路432号,四星级酒店,青岛市,380,4.8,舒适型,119.949434,36.777385,532
B0FFG19AMZ,青岛紫荆花宾馆,漳州二路60号2层(燕儿岛路地铁站B口步行390米),招待所,青岛市,120,4.5,"旅馆,低价实惠",120.405158,36.066929,532
B0FFGX74KE,青岛银海之恋酒店,银沙滩路70号,酒店,青岛市,150,3.8,经济型,120.2206,35.943262,532
B0FFF3Q9NX,文怡苑商务宾馆(青岛火车站栈桥店),石村路57号,酒店,青岛市,120,3.7,经济型,120.311138,36.068563,532
B0214136KX,99旅馆连锁(青岛城阳火车站店),绣城路436号,经济型连锁酒店,青岛市,120,4.4,"经济型,低价实惠",120.370942,36.300096,532
B021409I17,OYO轻享利港源宾馆,重庆北路381号,酒店,青岛市,120,4.4,"经济型,低价实惠",120.402762,36.270722,532
B0FFFFVSUW,熙润宾馆,团岛一路7号(团岛地铁站A口步行490米),酒店,青岛市,120,4.5,"经济型,低价实惠",120.298071,36.059776,532
B0FFF8JZID,如家派柏云酒店(青岛五四广场江西路地铁站徐州路店),徐州路38号(江西路地铁站B口步行360米),经济型连锁酒店,青岛市,160,3.1,经济型,120.384261,36.073079,532
B0KRYOXPFT,尚客优酒店(青岛极地海洋公园店),东海东路58号1号楼205,经济型连锁酒店,青岛市,150,4.4,经济型,120.441572,36.068129,532
B0FFFFWO7F,海边客老街客栈(青岛栈桥天主教堂店),四方路1号(中山路地铁站B口步行350米),酒店,青岛市,150,4.4,"经济型,海滨风光",120.322748,36.070589,532
B0FFFFVH71,OYO盈客佳驿商务酒店(青岛火车站台西一路站),台西一路3号(近贵州路),酒店,青岛市,120,4.4,"经济型,低价实惠",120.300702,36.06085,532
B0FFFHBXKX,尚客优快捷酒店(青岛开发区家佳源店),庐山路77号(井冈山路地铁站E口步行370米),经济型连锁酒店,青岛市,120,4.1,快捷酒店,120.18679,35.951468,532
B0FFGB7BPZ,天润金旺大酒店,中城路345-1号(正阳中路地铁站C口步行440米),四星级酒店,青岛市,380,4.6,舒适型,120.391628,36.309575,532
B02140625I,百信旅馆(五四广场万象城店),徐州路7号丙,招待所,青岛市,120,4.3,"旅馆,旅馆住宿",120.386842,36.07034,532
B021400C4D,青岛怡人居宾馆,平安路24号1-乙(小村庄地铁站A口步行300米),酒店,青岛市,120,4.4,"旅馆,低价实惠",120.357264,36.105992,532
B0FFG72U6E,悦客100酒店(青岛北岭地铁站店),吉水路9号,经济型连锁酒店,青岛市,150,4.7,快捷酒店,120.364703,36.112032,532
B0FFG76JHS,都市118连锁酒店(胶州禧徕乐店),漳州路6号,经济型连锁酒店,青岛市,120,4.4,"经济型,低价实惠",119.977157,36.287105,532
B0FFFEMRL1,青岛听海丽景日租房,泰安路27号如意大厦2605室,招待所,青岛市,120,4.4,"民宿,低价实惠",120.314137,36.065412,532
B0FFGJQJMU,青岛栈桥月光房,新泰安路27号如意大厦901室,招待所,青岛市,150,4.8,经济型,120.314211,36.065425,532
B0FFFFRD7B,如家派柏·云酒店(青岛李沧区重庆中路店),重庆中路197号,经济型连锁酒店,青岛市,160,4.3,经济型,120.409346,36.151454,532
B0FFF5JW1J,都市118连锁酒店(青岛金沙滩薛家岛地铁站店),青云山路540号(薛家岛地铁站C口步行300米),经济型连锁酒店,青岛市,150,4.3,经济型,120.221517,35.960413,532
B0FFG13WUR,华驿酒店(青岛台东步行街店),北仲路46号,经济型连锁酒店,青岛市,120,4.3,"经济型,低价实惠",120.365526,36.082569,532
B02140ZRCB,创意时尚酒店(青岛台东步行街万佳广场店),和兴路59号万佳广场,经济型连锁酒店,青岛市,150,4.2,经济型,120.357769,36.085574,532
B0FFFGPXXA,万达自由空间度假公寓(连云港路1号分店),连云港路37号商务楼A座1208室,酒店,青岛市,150,4.2,公寓式酒店,120.379882,36.088181,532
B02140ZWQ7,银座佳驿酒店(胶州火车站店),胶州西路8号,经济型连锁酒店,青岛市,150,4.2,经济型,120.005382,36.292959,532
B0FFFQXUQC,青岛天天假期商务宾馆,青山路678号(顺和汇对面),酒店,青岛市,120,4.2,经济型,120.417665,36.146056,532
B021405NAL,青岛宏福瑞商务宾馆(台东步行街店),雒口路6号,商务酒店,青岛市,150,4.2,"商务酒店,低价实惠",120.351849,36.086267,532
B02140WGJW,锦江之星(青岛城市阳台博览城店),朝阳山路489号,经济型连锁酒店,青岛市,160,4.7,经济型,120.040166,35.880298,532
B021409SUQ,佳信商务酒店,湖南路34号,酒店,青岛市,120,4.1,"经济型,低价实惠",120.320702,36.06425,532
B02140WG89,青岛润佳精品酒店(泰山路地铁站店),临淄路36号(泰山路地铁站A口步行140米),酒店,青岛市,150,3.8,"经济型,低价实惠",120.332541,36.083581,532
B0FFHF0LCP,宜必思酒店(青岛西海岸汽车总站店),珠山街道青岛心和纺织有限公司喜鹊山路与灵雀山路中间,经济型连锁酒店,青岛市,150,4.6,汽车旅馆,120.002392,35.891039,532
B0FFFY67S0,青岛如意海景日租房,新泰安路27号如意大厦2102室,酒店,青岛市,120,4.6,"旅馆,低价实惠",120.314251,36.065431,532
B001B0J3GL,武汉毕优特酒店(光谷步行街店),光谷步行街B1区光谷街7号附21087号商铺,酒店,武汉市,150,4.0,经济型,114.401881,30.504421,27
B0LA3MEKS3,轻居影院酒店公寓(武汉火车站店),白马馨居二期东区3栋一单元1201室,酒店,武汉市,150,5.0,公寓式酒店,114.427204,30.601925,27
B0FFFDAWP7,舒晖公寓(武汉金融港一路武汉工程大学流芳校区店),流芳大道18号鹏翔花园2栋武汉工程大学流芳校区对面,招待所,武汉市,120,4.7,经济型,114.432415,30.458211,27
B0FFFFNJ8H,武汉泽睿酒店(武汉第一技术学校十里铺地铁站店),汉阳大道十里铺296号(十里铺地铁站B口步行210米),酒店,武汉市,160,4.7,经济型,114.220922,30.557879,27
B0FFHRV6F4,唯度青年酒店(武汉菱角湖店),新华下路428号(市环保局旁边),酒店,武汉市,120,4.8,"经济型,低价实惠",114.27162,30.602556,27
B0FFF9ZUCJ,橙子水晶连锁酒店(武汉汉口火车站店),发展大道176号(汉口火车站地铁站B口步行440米),酒店,武汉市,220,4.3,经济型,114.254326,30.613542,27
B0FFLEP5ZQ,格林精选酒店公寓(武汉站店),白马馨居2期东区9栋2单元接待站,商务酒店,武汉市,150,4.8,商务酒店,114.427572,30.602534,27
B0FFFT0Y4V,高铁如家快捷公寓(武汉站店),白马馨居二期东区1栋,经济型连锁酒店,武汉市,150,4.8,经济型,114.427033,30.602951,27
B0IA2C7Q01,布丁酒店(汉口火车站店),金墩街64号(汉口火车站地铁站D2口步行410米),经济型连锁酒店,武汉市,120,4.6,快捷酒店,114.258628,30.616825,27
B001B1BVZD,武汉时尚公寓,珞喻路2附2号阜华大厦B座12层1206室,招待所,武汉市,120,4.6,"经济型,低价实惠",114.353851,30.526069,27
B001B1C9OL,天怡旅馆(武汉黄鹤楼首义路地铁站店),首义路街办事处首义新村4栋1单元1层,招待所,武汉市,80,4.5,"旅馆,低价实惠",114.306839,30.536361,27
B001B0JGJ4,武汉银兴招待所(东吴大道地铁站店),东吴大道1235号(东吴大道地铁站A口步行340米),招待所,武汉市,80,4.0,"经济型,低价实惠",114.131032,30.625753,27
B0FFG7LISY,速8酒店(武汉欢乐谷店),东湖风景区街道中北东路301号东湖庭院10号楼(近欢乐谷),经济型连锁酒店,武汉市,150,4.0,经济型,114.380856,30.592025,27
B001B0J89J,新龙酒店(武汉同济医院青年路地铁站店),妙墩路第十二高中校大门正对面,经济型连锁酒店,武汉市,120,4.7,快捷酒店,114.261192,30.588594,27
B0FFHJ7LKA,精途酒店(武汉长丰大道园博园店),长风路与丰美路交叉口华生汉口城市广场南区c502,快捷酒店,武汉市,160,4.4,快捷酒店,114.206496,30.612371,27
B0FFF9ZDPA,武汉锦泰影院酒店(江汉路步行街协和医院店),自治街95号(友谊路地铁站A口步行390米),酒店,武汉市,150,4.6,经济型,114.280265,30.579614,27
B0FFF67PIO,武汉T8假日酒店(光谷广场地铁站地质大学华中科技大学店),鲁磨路国光大厦A座11楼(从丽枫酒店进),酒店,武汉市,160,4.6,经济型,114.399607,30.512236,27
B0FFGSHWK1,武汉怡景果然主题酒店(汉口火车站店),汉口火车站D1出口怡景商务大厦B座13楼1304,招待所,武汉市,150,4.7,主题酒店,114.254273,30.612906,27
B0FFFHCFKD,速8主题公寓(湖北大学店),学院路王家湾小区1栋2单元1层,招待所,武汉市,120,4.9,主题酒店,114.328064,30.578744,27
B0HANUM0UD,维也那酒店公寓(武汉高铁站店),白马馨居二期东区7栋2单元402号,酒店,武汉市,150,4.4,公寓式酒店,114.428459,30.601807,27
B001B1GKUG,阳光公寓(武汉销品茂店),团结名居桔园4单元16层,酒店,武汉市,120,4.4,民宿,114.342111,30.586306,27
B0FFFCQNUJ,速7商务酒店(武汉体育学院虎泉地铁站店),珞喻路446号洪山科技创业中心B座3层,招待所,武汉市,120,4.3,快捷酒店,114.375976,30.517444,27
B0FFGNQ8E1,馨缘酒店(武汉光谷广场地铁站店),民院路6号尖东智能花园8栋10层,酒店,武汉市,120,4.3,民宿,114.398363,30.504431,27
B0K2F5KHOA,开蔓酒店(武汉汉正街武胜路地铁站店),崇仁路13号沿河星城C2栋3层,经济型连锁酒店,武汉市,150,4.3,经济型,114.261695,30.565453,27
B0FFFCLPLW,龙义宾馆(欢乐谷武汉高铁站店),白马馨居一期5-8,酒店,武汉市,120,4.1,经济型,114.416068,30.600439,27
B0FFFA1B9E,香缘酒店(武汉儿童医院店),香港路109号(苗栗路地铁站C口步行140米),酒店,武汉市,150,4.1,经济型,114.288883,30.600325,27
B001B0JWRJ,武汉东谷商务宾馆,珞瑜东路与文园路交叉口东南角,酒店,武汉市,120,4.1,经济型,114.434358,30.505095,27
B0FFIA729X,洛克菲酒店(武汉武昌火车站店),张之洞路426号(武昌火车站地铁站H口步行150米),酒店,武汉市,150,3.8,经济型,114.315771,30.532655,27
B001B1BPTT,武汉天壹宾馆(江汉路吉庆街店),京汉大道889号(近大智路轻轨站),酒店,武汉市,150,4.6,经济型,114.298246,30.594061,27
B0FFL1WZR9,水平线-乐颂酒店公寓(四新大道地铁站万达广场店),芳草二街新阳广场B栋6层,酒店,武汉市,150,4.8,经济型,114.19807,30.532608,27
B0FFHMSF58,福缘百合连锁酒店(武汉武昌火车站店),万金国际广场1号楼1楼,酒店,武汉市,120,4.0,经济型,114.317385,30.532168,27
