city_id,up_ad_name,up_ad_code,cityname,adcode,citycode
451421_1771,,,扶绥县,451421,1771
451422_1771,,,宁明县,451422,1771
451423_1771,,,龙州县,451423,1771
451424_1771,,,大新县,451424,1771
451425_1771,,,天等县,451425,1771
451481_1771,,,凭祥市,451481,1771
460000_\N,,,海南省,460000,\N
460100_0898,,,海口市,460100,0898
460105_0898,,,秀英区,460105,0898
460106_0898,,,龙华区,460106,0898
460107_0898,,,琼山区,460107,0898
460108_0898,,,美兰区,460108,0898
460200_0899,,,三亚市,460200,0899
460202_0899,,,海棠区,460202,0899
460203_0899,,,吉阳区,460203,0899
460204_0899,,,天涯区,460204,0899
460205_0899,,,崖州区,460205,0899
460300_2898,,,三沙市,460300,2898
460301_2898,,,西沙区,460301,2898
460302_2898,,,南沙区,460302,2898
460400_0805,,,儋州市,460400,0805
469001_1897,,,五指山市,469001,1897
469002_1894,,,琼海市,469002,1894
469005_1893,,,文昌市,469005,1893
469006_1898,,,万宁市,469006,1898
469007_0807,,,东方市,469007,0807
469021_0806,,,定安县,469021,0806
469022_1892,,,屯昌县,469022,1892
469023_0804,,,澄迈县,469023,0804
469024_1896,,,临高县,469024,1896
469025_0802,,,白沙黎族自治县,469025,0802
469026_0803,,,昌江黎族自治县,469026,0803
469027_2802,,,乐东黎族自治县,469027,2802
469028_0809,,,陵水黎族自治县,469028,0809
469029_0801,,,保亭黎族苗族自治县,469029,0801
469030_1899,,,琼中黎族苗族自治县,469030,1899
500000_023,,,重庆市,500000,023
500101_023,,,万州区,500101,023
500102_023,,,涪陵区,500102,023
500103_023,,,渝中区,500103,023
500104_023,,,大渡口区,500104,023
500105_023,,,江北区,500105,023
500106_023,,,沙坪坝区,500106,023
500107_023,,,九龙坡区,500107,023
500108_023,,,南岸区,500108,023
500109_023,,,北碚区,500109,023
500110_023,,,綦江区,500110,023
500111_023,,,大足区,500111,023
500112_023,,,渝北区,500112,023
500113_023,,,巴南区,500113,023
500114_023,,,黔江区,500114,023
500115_023,,,长寿区,500115,023
500116_023,,,江津区,500116,023
500117_023,,,合川区,500117,023
500118_023,,,永川区,500118,023
500119_023,,,南川区,500119,023
500120_023,,,璧山区,500120,023
500151_023,,,铜梁区,500151,023
500152_023,,,潼南区,500152,023
500153_023,,,荣昌区,500153,023
500154_023,,,开州区,500154,023
500155_023,,,梁平区,500155,023
500156_023,,,武隆区,500156,023
500229_023,,,城口县,500229,023
500230_023,,,丰都县,500230,023
500231_023,,,垫江县,500231,023
500233_023,,,忠县,500233,023
500235_023,,,云阳县,500235,023
500236_023,,,奉节县,500236,023
500237_023,,,巫山县,500237,023
500238_023,,,巫溪县,500238,023
500240_023,,,石柱土家族自治县,500240,023
500241_023,,,秀山土家族苗族自治县,500241,023
500242_023,,,酉阳土家族苗族自治县,500242,023
500243_023,,,彭水苗族土家族自治县,500243,023
510000_\N,,,四川省,510000,\N
510100_028,,,成都市,510100,028
510104_028,,,锦江区,510104,028
510105_028,,,青羊区,510105,028
510106_028,,,金牛区,510106,028
510107_028,,,武侯区,510107,028
510108_028,,,成华区,510108,028
510112_028,,,龙泉驿区,510112,028
510113_028,,,青白江区,510113,028
510114_028,,,新都区,510114,028
510115_028,,,温江区,510115,028
510116_028,,,双流区,510116,028
510117_028,,,郫都区,510117,028
510118_028,,,新津区,510118,028
510121_028,,,金堂县,510121,028
510129_028,,,大邑县,510129,028
510131_028,,,蒲江县,510131,028
510181_028,,,都江堰市,510181,028
510182_028,,,彭州市,510182,028
510183_028,,,邛崃市,510183,028
510184_028,,,崇州市,510184,028
510185_028,,,简阳市,510185,028
510300_0813,,,自贡市,510300,0813
510302_0813,,,自流井区,510302,0813
510303_0813,,,贡井区,510303,0813
510304_0813,,,大安区,510304,0813
510311_0813,,,沿滩区,510311,0813
510321_0813,,,荣县,510321,0813
510322_0813,,,富顺县,510322,0813
510400_0812,,,攀枝花市,510400,0812
510402_0812,,,东区,510402,0812
510403_0812,,,西区,510403,0812
510411_0812,,,仁和区,510411,0812
510421_0812,,,米易县,510421,0812
510422_0812,,,盐边县,510422,0812
510500_0830,,,泸州市,510500,0830
510502_0830,,,江阳区,510502,0830
510503_0830,,,纳溪区,510503,0830
510504_0830,,,龙马潭区,510504,0830
510521_0830,,,泸县,510521,0830
510522_0830,,,合江县,510522,0830
510524_0830,,,叙永县,510524,0830
510525_0830,,,古蔺县,510525,0830
510600_0838,,,德阳市,510600,0838
510603_0838,,,旌阳区,510603,0838
510604_0838,,,罗江区,510604,0838
510623_0838,,,中江县,510623,0838
510681_0838,,,广汉市,510681,0838
510682_0838,,,什邡市,510682,0838
510683_0838,,,绵竹市,510683,0838
510700_0816,,,绵阳市,510700,0816
510703_0816,,,涪城区,510703,0816
510704_0816,,,游仙区,510704,0816
510705_0816,,,安州区,510705,0816
510722_0816,,,三台县,510722,0816
510723_0816,,,盐亭县,510723,0816
510725_0816,,,梓潼县,510725,0816
510726_0816,,,北川羌族自治县,510726,0816
510727_0816,,,平武县,510727,0816
510781_0816,,,江油市,510781,0816
510800_0839,,,广元市,510800,0839
510802_0839,,,利州区,510802,0839
510811_0839,,,昭化区,510811,0839
510812_0839,,,朝天区,510812,0839
510821_0839,,,旺苍县,510821,0839
510822_0839,,,青川县,510822,0839
510823_0839,,,剑阁县,510823,0839
510824_0839,,,苍溪县,510824,0839
510900_0825,,,遂宁市,510900,0825
510903_0825,,,船山区,510903,0825
510904_0825,,,安居区,510904,0825
510921_0825,,,蓬溪县,510921,0825
510923_0825,,,大英县,510923,0825
510981_0825,,,射洪市,510981,0825
511000_1832,,,内江市,511000,1832
511002_1832,,,市中区,511002,1832
511011_1832,,,东兴区,511011,1832
511024_1832,,,威远县,511024,1832
511025_1832,,,资中县,511025,1832
511083_1832,,,隆昌市,511083,1832
511100_0833,,,乐山市,511100,0833
511102_0833,,,市中区,511102,0833
511111_0833,,,沙湾区,511111,0833
511112_0833,,,五通桥区,511112,0833
511113_0833,,,金口河区,511113,0833
511123_0833,,,犍为县,511123,0833
511124_0833,,,井研县,511124,0833
511126_0833,,,夹江县,511126,0833
511129_0833,,,沐川县,511129,0833
511132_0833,,,峨边彝族自治县,511132,0833
511133_0833,,,马边彝族自治县,511133,0833
511181_0833,,,峨眉山市,511181,0833
511300_0817,,,南充市,511300,0817
511302_0817,,,顺庆区,511302,0817
511303_0817,,,高坪区,511303,0817
511304_0817,,,嘉陵区,511304,0817
511321_0817,,,南部县,511321,0817
511322_0817,,,营山县,511322,0817
511323_0817,,,蓬安县,511323,0817
511324_0817,,,仪陇县,511324,0817
511325_0817,,,西充县,511325,0817
511381_0817,,,阆中市,511381,0817
511400_1833,,,眉山市,511400,1833
511402_1833,,,东坡区,511402,1833
511403_1833,,,彭山区,511403,1833
511421_1833,,,仁寿县,511421,1833
511423_1833,,,洪雅县,511423,1833
511424_1833,,,丹棱县,511424,1833
511425_1833,,,青神县,511425,1833
511500_0831,,,宜宾市,511500,0831
511502_0831,,,翠屏区,511502,0831
511503_0831,,,南溪区,511503,0831
511504_0831,,,叙州区,511504,0831
511523_0831,,,江安县,511523,0831
511524_0831,,,长宁县,511524,0831
511525_0831,,,高县,511525,0831
511526_0831,,,珙县,511526,0831
511527_0831,,,筠连县,511527,0831
511528_0831,,,兴文县,511528,0831
511529_0831,,,屏山县,511529,0831
511600_0826,,,广安市,511600,0826
511602_0826,,,广安区,511602,0826
511603_0826,,,前锋区,511603,0826
511621_0826,,,岳池县,511621,0826
511622_0826,,,武胜县,511622,0826
511623_0826,,,邻水县,511623,0826
511681_0826,,,华蓥市,511681,0826
511700_0818,,,达州市,511700,0818
511702_0818,,,通川区,511702,0818
511703_0818,,,达川区,511703,0818
511722_0818,,,宣汉县,511722,0818
511723_0818,,,开江县,511723,0818
511724_0818,,,大竹县,511724,0818
511725_0818,,,渠县,511725,0818
511781_0818,,,万源市,511781,0818
511800_0835,,,雅安市,511800,0835
511802_0835,,,雨城区,511802,0835
511803_0835,,,名山区,511803,0835
511822_0835,,,荥经县,511822,0835
511823_0835,,,汉源县,511823,0835
511824_0835,,,石棉县,511824,0835
511825_0835,,,天全县,511825,0835
511826_0835,,,芦山县,511826,0835
511827_0835,,,宝兴县,511827,0835
511900_0827,,,巴中市,511900,0827
511902_0827,,,巴州区,511902,0827
511903_0827,,,恩阳区,511903,0827
511921_0827,,,通江县,511921,0827
511922_0827,,,南江县,511922,0827
511923_0827,,,平昌县,511923,0827
512000_0832,,,资阳市,512000,0832
512002_0832,,,雁江区,512002,0832
512021_0832,,,安岳县,512021,0832
512022_0832,,,乐至县,512022,0832
513200_0837,,,阿坝藏族羌族自治州,513200,0837
513201_0837,,,马尔康市,513201,0837
513221_0837,,,汶川县,513221,0837
513222_0837,,,理县,513222,0837
513223_0837,,,茂县,513223,0837
513224_0837,,,松潘县,513224,0837
513225_0837,,,九寨沟县,513225,0837
513226_0837,,,金川县,513226,0837
513227_0837,,,小金县,513227,0837
513228_0837,,,黑水县,513228,0837
513230_0837,,,壤塘县,513230,0837
513231_0837,,,阿坝县,513231,0837
513232_0837,,,若尔盖县,513232,0837
513233_0837,,,红原县,513233,0837
513300_0836,,,甘孜藏族自治州,513300,0836
513301_0836,,,康定市,513301,0836
513322_0836,,,泸定县,513322,0836
513323_0836,,,丹巴县,513323,0836
513324_0836,,,九龙县,513324,0836
513325_0836,,,雅江县,513325,0836
513326_0836,,,道孚县,513326,0836
513327_0836,,,炉霍县,513327,0836
513328_0836,,,甘孜县,513328,0836
513329_0836,,,新龙县,513329,0836
513330_0836,,,德格县,513330,0836
513331_0836,,,白玉县,513331,0836
513332_0836,,,石渠县,513332,0836
513333_0836,,,色达县,513333,0836
513334_0836,,,理塘县,513334,0836
513335_0836,,,巴塘县,513335,0836
513336_0836,,,乡城县,513336,0836
513337_0836,,,稻城县,513337,0836
513338_0836,,,得荣县,513338,0836
513400_0834,,,凉山彝族自治州,513400,0834
513401_0834,,,西昌市,513401,0834
513402_0834,,,会理市,513402,0834
513422_0834,,,木里藏族自治县,513422,0834
513423_0834,,,盐源县,513423,0834
513424_0834,,,德昌县,513424,0834
513426_0834,,,会东县,513426,0834
513427_0834,,,宁南县,513427,0834
513428_0834,,,普格县,513428,0834
513429_0834,,,布拖县,513429,0834
513430_0834,,,金阳县,513430,0834
513431_0834,,,昭觉县,513431,0834
513432_0834,,,喜德县,513432,0834
513433_0834,,,冕宁县,513433,0834
513434_0834,,,越西县,513434,0834
513435_0834,,,甘洛县,513435,0834
513436_0834,,,美姑县,513436,0834
513437_0834,,,雷波县,513437,0834
520000_\N,,,贵州省,520000,\N
520100_0851,,,贵阳市,520100,0851
520102_0851,,,南明区,520102,0851
520103_0851,,,云岩区,520103,0851
520111_0851,,,花溪区,520111,0851
520112_0851,,,乌当区,520112,0851
520113_0851,,,白云区,520113,0851
520115_0851,,,观山湖区,520115,0851
520121_0851,,,开阳县,520121,0851
520122_0851,,,息烽县,520122,0851
520123_0851,,,修文县,520123,0851
520181_0851,,,清镇市,520181,0851
520200_0858,,,六盘水市,520200,0858
520201_0858,,,钟山区,520201,0858
520203_0858,,,六枝特区,520203,0858
520204_0858,,,水城区,520204,0858
520281_0858,,,盘州市,520281,0858
520300_0852,,,遵义市,520300,0852
520302_0852,,,红花岗区,520302,0852
520303_0852,,,汇川区,520303,0852
520304_0852,,,播州区,520304,0852
520322_0852,,,桐梓县,520322,0852
520323_0852,,,绥阳县,520323,0852
520324_0852,,,正安县,520324,0852
520325_0852,,,道真仡佬族苗族自治县,520325,0852
520326_0852,,,务川仡佬族苗族自治县,520326,0852
520327_0852,,,凤冈县,520327,0852
520328_0852,,,湄潭县,520328,0852
520329_0852,,,余庆县,520329,0852
520330_0852,,,习水县,520330,0852
520381_0852,,,赤水市,520381,0852
520382_0852,,,仁怀市,520382,0852
520400_0853,,,安顺市,520400,0853
520402_0853,,,西秀区,520402,0853
520403_0853,,,平坝区,520403,0853
520422_0853,,,普定县,520422,0853
520423_0853,,,镇宁布依族苗族自治县,520423,0853
520424_0853,,,关岭布依族苗族自治县,520424,0853
520425_0853,,,紫云苗族布依族自治县,520425,0853
520500_0857,,,毕节市,520500,0857
520502_0857,,,七星关区,520502,0857
520521_0857,,,大方县,520521,0857
520523_0857,,,金沙县,520523,0857
520524_0857,,,织金县,520524,0857
520525_0857,,,纳雍县,520525,0857
520526_0857,,,威宁彝族回族苗族自治县,520526,0857
520527_0857,,,赫章县,520527,0857
520581_0857,,,黔西市,520581,0857
520600_0856,,,铜仁市,520600,0856
520602_0856,,,碧江区,520602,0856
520603_0856,,,万山区,520603,0856
520621_0856,,,江口县,520621,0856
520622_0856,,,玉屏侗族自治县,520622,0856
520623_0856,,,石阡县,520623,0856
520624_0856,,,思南县,520624,0856
520625_0856,,,印江土家族苗族自治县,520625,0856
520626_0856,,,德江县,520626,0856
520627_0856,,,沿河土家族自治县,520627,0856
520628_0856,,,松桃苗族自治县,520628,0856
522300_0859,,,黔西南布依族苗族自治州,522300,0859
522301_0859,,,兴义市,522301,0859
522302_0859,,,兴仁市,522302,0859
522323_0859,,,普安县,522323,0859
522324_0859,,,晴隆县,522324,0859
522325_0859,,,贞丰县,522325,0859
522326_0859,,,望谟县,522326,0859
522327_0859,,,册亨县,522327,0859
522328_0859,,,安龙县,522328,0859
522600_0855,,,黔东南苗族侗族自治州,522600,0855
522601_0855,,,凯里市,522601,0855
522622_0855,,,黄平县,522622,0855
522623_0855,,,施秉县,522623,0855
522624_0855,,,三穗县,522624,0855
522625_0855,,,镇远县,522625,0855
522626_0855,,,岑巩县,522626,0855
522627_0855,,,天柱县,522627,0855
522628_0855,,,锦屏县,522628,0855
522629_0855,,,剑河县,522629,0855
522630_0855,,,台江县,522630,0855
522631_0855,,,黎平县,522631,0855
522632_0855,,,榕江县,522632,0855
522633_0855,,,从江县,522633,0855
522634_0855,,,雷山县,522634,0855
522635_0855,,,麻江县,522635,0855
522636_0855,,,丹寨县,522636,0855
522700_0854,,,黔南布依族苗族自治州,522700,0854
522701_0854,,,都匀市,522701,0854
522702_0854,,,福泉市,522702,0854
522722_0854,,,荔波县,522722,0854
522723_0854,,,贵定县,522723,0854
522725_0854,,,瓮安县,522725,0854
522726_0854,,,独山县,522726,0854
522727_0854,,,平塘县,522727,0854
522728_0854,,,罗甸县,522728,0854
522729_0854,,,长顺县,522729,0854
522730_0854,,,龙里县,522730,0854
522731_0854,,,惠水县,522731,0854
522732_0854,,,三都水族自治县,522732,0854
530000_\N,,,云南省,530000,\N
530100_0871,,,昆明市,530100,0871
530102_0871,,,五华区,530102,0871
530103_0871,,,盘龙区,530103,0871
530111_0871,,,官渡区,530111,0871
530112_0871,,,西山区,530112,0871
530113_0871,,,东川区,530113,0871
530114_0871,,,呈贡区,530114,0871
530115_0871,,,晋宁区,530115,0871
530124_0871,,,富民县,530124,0871
530125_0871,,,宜良县,530125,0871
530126_0871,,,石林彝族自治县,530126,0871
530127_0871,,,嵩明县,530127,0871
530128_0871,,,禄劝彝族苗族自治县,530128,0871
530129_0871,,,寻甸回族彝族自治县,530129,0871
530181_0871,,,安宁市,530181,0871
530300_0874,,,曲靖市,530300,0874
530302_0874,,,麒麟区,530302,0874
530303_0874,,,沾益区,530303,0874
530304_0874,,,马龙区,530304,0874
530322_0874,,,陆良县,530322,0874
530323_0874,,,师宗县,530323,0874
530324_0874,,,罗平县,530324,0874
530325_0874,,,富源县,530325,0874
530326_0874,,,会泽县,530326,0874
530381_0874,,,宣威市,530381,0874
530400_0877,,,玉溪市,530400,0877
530402_0877,,,红塔区,530402,0877
530403_0877,,,江川区,530403,0877
530423_0877,,,通海县,530423,0877
530424_0877,,,华宁县,530424,0877
530425_0877,,,易门县,530425,0877
530426_0877,,,峨山彝族自治县,530426,0877
530427_0877,,,新平彝族傣族自治县,530427,0877
530428_0877,,,元江哈尼族彝族傣族自治县,530428,0877
530481_0877,,,澄江市,530481,0877
530500_0875,,,保山市,530500,0875
530502_0875,,,隆阳区,530502,0875
530521_0875,,,施甸县,530521,0875
530523_0875,,,龙陵县,530523,0875
530524_0875,,,昌宁县,530524,0875
530581_0875,,,腾冲市,530581,0875
530600_0870,,,昭通市,530600,0870
530602_0870,,,昭阳区,530602,0870
530621_0870,,,鲁甸县,530621,0870
530622_0870,,,巧家县,530622,0870
530623_0870,,,盐津县,530623,0870
530624_0870,,,大关县,530624,0870
530625_0870,,,永善县,530625,0870
530626_0870,,,绥江县,530626,0870
530627_0870,,,镇雄县,530627,0870
530628_0870,,,彝良县,530628,0870
530629_0870,,,威信县,530629,0870
530681_0870,,,水富市,530681,0870
530700_0888,,,丽江市,530700,0888
530702_0888,,,古城区,530702,0888
530721_0888,,,玉龙纳西族自治县,530721,0888
530722_0888,,,永胜县,530722,0888
530723_0888,,,华坪县,530723,0888
530724_0888,,,宁蒗彝族自治县,530724,0888
530800_0879,,,普洱市,530800,0879
530802_0879,,,思茅区,530802,0879
530821_0879,,,宁洱哈尼族彝族自治县,530821,0879
530822_0879,,,墨江哈尼族自治县,530822,0879
530823_0879,,,景东彝族自治县,530823,0879
530824_0879,,,景谷傣族彝族自治县,530824,0879
530825_0879,,,镇沅彝族哈尼族拉祜族自治县,530825,0879
530826_0879,,,江城哈尼族彝族自治县,530826,0879
530827_0879,,,孟连傣族拉祜族佤族自治县,530827,0879
530828_0879,,,澜沧拉祜族自治县,530828,0879
530829_0879,,,西盟佤族自治县,530829,0879
530900_0883,,,临沧市,530900,0883
530902_0883,,,临翔区,530902,0883
530921_0883,,,凤庆县,530921,0883
530922_0883,,,云县,530922,0883
530923_0883,,,永德县,530923,0883
530924_0883,,,镇康县,530924,0883
530925_0883,,,双江拉祜族佤族布朗族傣族自治县,530925,0883
530926_0883,,,耿马傣族佤族自治县,530926,0883
530927_0883,,,沧源佤族自治县,530927,0883
532300_0878,,,楚雄彝族自治州,532300,0878
532301_0878,,,楚雄市,532301,0878
532302_0878,,,禄丰市,532302,0878
532322_0878,,,双柏县,532322,0878
532323_0878,,,牟定县,532323,0878
532324_0878,,,南华县,532324,0878
532325_0878,,,姚安县,532325,0878
532326_0878,,,大姚县,532326,0878
532327_0878,,,永仁县,532327,0878
532328_0878,,,元谋县,532328,0878
532329_0878,,,武定县,532329,0878
532500_0873,,,红河哈尼族彝族自治州,532500,0873
532501_0873,,,个旧市,532501,0873
532502_0873,,,开远市,532502,0873
532503_0873,,,蒙自市,532503,0873
532504_0873,,,弥勒市,532504,0873
532523_0873,,,屏边苗族自治县,532523,0873
532524_0873,,,建水县,532524,0873
532525_0873,,,石屏县,532525,0873
532527_0873,,,泸西县,532527,0873
532528_0873,,,元阳县,532528,0873
532529_0873,,,红河县,532529,0873
532530_0873,,,金平苗族瑶族傣族自治县,532530,0873
532531_0873,,,绿春县,532531,0873
532532_0873,,,河口瑶族自治县,532532,0873
532600_0876,,,文山壮族苗族自治州,532600,0876
532601_0876,,,文山市,532601,0876
532622_0876,,,砚山县,532622,0876
532623_0876,,,西畴县,532623,0876
532624_0876,,,麻栗坡县,532624,0876
532625_0876,,,马关县,532625,0876
532626_0876,,,丘北县,532626,0876
532627_0876,,,广南县,532627,0876
532628_0876,,,富宁县,532628,0876
532800_0691,,,西双版纳傣族自治州,532800,0691
532801_0691,,,景洪市,532801,0691
532822_0691,,,勐海县,532822,0691
532823_0691,,,勐腊县,532823,0691
532900_0872,,,大理白族自治州,532900,0872
532901_0872,,,大理市,532901,0872
532922_0872,,,漾濞彝族自治县,532922,0872
532923_0872,,,祥云县,532923,0872
532924_0872,,,宾川县,532924,0872
532925_0872,,,弥渡县,532925,0872
532926_0872,,,南涧彝族自治县,532926,0872
532927_0872,,,巍山彝族回族自治县,532927,0872
532928_0872,,,永平县,532928,0872
532929_0872,,,云龙县,532929,0872
532930_0872,,,洱源县,532930,0872
532931_0872,,,剑川县,532931,0872
532932_0872,,,鹤庆县,532932,0872
533100_0692,,,德宏傣族景颇族自治州,533100,0692
533102_0692,,,瑞丽市,533102,0692
533103_0692,,,芒市,533103,0692
533122_0692,,,梁河县,533122,0692
533123_0692,,,盈江县,533123,0692
533124_0692,,,陇川县,533124,0692
533300_0886,,,怒江傈僳族自治州,533300,0886
533301_0886,,,泸水市,533301,0886
533323_0886,,,福贡县,533323,0886
533324_0886,,,贡山独龙族怒族自治县,533324,0886
533325_0886,,,兰坪白族普米族自治县,533325,0886
533400_0887,,,迪庆藏族自治州,533400,0887
533401_0887,,,香格里拉市,533401,0887
533422_0887,,,德钦县,533422,0887
533423_0887,,,维西傈僳族自治县,533423,0887
540000_\N,,,西藏自治区,540000,\N
540100_0891,,,拉萨市,540100,0891
540102_0891,,,城关区,540102,0891
540103_0891,,,堆龙德庆区,540103,0891
540104_0891,,,达孜区,540104,0891
540121_0891,,,林周县,540121,0891
540122_0891,,,当雄县,540122,0891
540123_0891,,,尼木县,540123,0891
540124_0891,,,曲水县,540124,0891
540127_0891,,,墨竹工卡县,540127,0891
540200_0892,,,日喀则市,540200,0892
540202_0892,,,桑珠孜区,540202,0892
540221_0892,,,南木林县,540221,0892
540222_0892,,,江孜县,540222,0892
540223_0892,,,定日县,540223,0892
540224_0892,,,萨迦县,540224,0892
540225_0892,,,拉孜县,540225,0892
540226_0892,,,昂仁县,540226,0892
540227_0892,,,谢通门县,540227,0892
540228_0892,,,白朗县,540228,0892
540229_0892,,,仁布县,540229,0892
540230_0892,,,康马县,540230,0892
540231_0892,,,定结县,540231,0892
540232_0892,,,仲巴县,540232,0892
540233_0892,,,亚东县,540233,0892
540234_0892,,,吉隆县,540234,0892
540235_0892,,,聂拉木县,540235,0892
540236_0892,,,萨嘎县,540236,0892
540237_0892,,,岗巴县,540237,0892
540300_0895,,,昌都市,540300,0895
540302_0895,,,卡若区,540302,0895
540321_0895,,,江达县,540321,0895
540322_0895,,,贡觉县,540322,0895
540323_0895,,,类乌齐县,540323,0895
540324_0895,,,丁青县,540324,0895
540325_0895,,,察雅县,540325,0895
540326_0895,,,八宿县,540326,0895
540327_0895,,,左贡县,540327,0895
540328_0895,,,芒康县,540328,0895
540329_0895,,,洛隆县,540329,0895
540330_0895,,,边坝县,540330,0895
540400_0894,,,林芝市,540400,0894
540402_0894,,,巴宜区,540402,0894
540421_0894,,,工布江达县,540421,0894
540423_0894,,,墨脱县,540423,0894
540424_0894,,,波密县,540424,0894
540425_0894,,,察隅县,540425,0894
540426_0894,,,朗县,540426,0894
540481_0894,,,米林市,540481,0894
540500_0893,,,山南市,540500,0893
540502_0893,,,乃东区,540502,0893
540521_0893,,,扎囊县,540521,0893
540522_0893,,,贡嘎县,540522,0893
540523_0893,,,桑日县,540523,0893
540524_0893,,,琼结县,540524,0893
540525_0893,,,曲松县,540525,0893
540526_0893,,,措美县,540526,0893
540527_0893,,,洛扎县,540527,0893
540528_0893,,,加查县,540528,0893
540529_0893,,,隆子县,540529,0893
540531_0893,,,浪卡子县,540531,0893
540581_0893,,,错那市,540581,0893
540600_0896,,,那曲市,540600,0896
540602_0896,,,色尼区,540602,0896
540621_0896,,,嘉黎县,540621,0896
540622_0896,,,比如县,540622,0896
540623_0896,,,聂荣县,540623,0896
540624_0896,,,安多县,540624,0896
540625_0896,,,申扎县,540625,0896
540626_0896,,,索县,540626,0896
540627_0896,,,班戈县,540627,0896
540628_0896,,,巴青县,540628,0896
540629_0896,,,尼玛县,540629,0896
540630_0896,,,双湖县,540630,0896
542500_0897,,,阿里地区,542500,0897
542521_0897,,,普兰县,542521,0897
542522_0897,,,札达县,542522,0897
542523_0897,,,噶尔县,542523,0897
542524_0897,,,日土县,542524,0897
542525_0897,,,革吉县,542525,0897
542526_0897,,,改则县,542526,0897
542527_0897,,,措勤县,542527,0897
610000_\N,,,陕西省,610000,\N
610100_029,,,西安市,610100,029
610102_029,,,新城区,610102,029
610103_029,,,碑林区,610103,029
610104_029,,,莲湖区,610104,029
610111_029,,,灞桥区,610111,029
610112_029,,,未央区,610112,029
610113_029,,,雁塔区,610113,029
610114_029,,,阎良区,610114,029
610115_029,,,临潼区,610115,029
610116_029,,,长安区,610116,029
610117_029,,,高陵区,610117,029
610118_029,,,鄠邑区,610118,029
610122_029,,,蓝田县,610122,029
610124_029,,,周至县,610124,029
610200_0919,,,铜川市,610200,0919
610202_0919,,,王益区,610202,0919
610203_0919,,,印台区,610203,0919
610204_0919,,,耀州区,610204,0919
610222_0919,,,宜君县,610222,0919
610300_0917,,,宝鸡市,610300,0917
610302_0917,,,渭滨区,610302,0917
610303_0917,,,金台区,610303,0917
610304_0917,,,陈仓区,610304,0917
610305_0917,,,凤翔区,610305,0917
610323_0917,,,岐山县,610323,0917
610324_0917,,,扶风县,610324,0917
610326_0917,,,眉县,610326,0917
610327_0917,,,陇县,610327,0917
610328_0917,,,千阳县,610328,0917
610329_0917,,,麟游县,610329,0917
610330_0917,,,凤县,610330,0917
610331_0917,,,太白县,610331,0917
610400_0910,,,咸阳市,610400,0910
610402_0910,,,秦都区,610402,0910
610403_0910,,,杨陵区,610403,0910
610404_0910,,,渭城区,610404,0910
610422_0910,,,三原县,610422,0910
610423_0910,,,泾阳县,610423,0910
610424_0910,,,乾县,610424,0910
610425_0910,,,礼泉县,610425,0910
610426_0910,,,永寿县,610426,0910
610428_0910,,,长武县,610428,0910
610429_0910,,,旬邑县,610429,0910
610430_0910,,,淳化县,610430,0910
610431_0910,,,武功县,610431,0910
610481_0910,,,兴平市,610481,0910
610482_0910,,,彬州市,610482,0910
610500_0913,,,渭南市,610500,0913
610502_0913,,,临渭区,610502,0913
610503_0913,,,华州区,610503,0913
610522_0913,,,潼关县,610522,0913
610523_0913,,,大荔县,610523,0913
610524_0913,,,合阳县,610524,0913
610525_0913,,,澄城县,610525,0913
610526_0913,,,蒲城县,610526,0913
610527_0913,,,白水县,610527,0913
610528_0913,,,富平县,610528,0913
610581_0913,,,韩城市,610581,0913
610582_0913,,,华阴市,610582,0913
610600_0911,,,延安市,610600,0911
610602_0911,,,宝塔区,610602,0911
610603_0911,,,安塞区,610603,0911
610621_0911,,,延长县,610621,0911
610622_0911,,,延川县,610622,0911
610625_0911,,,志丹县,610625,0911
610626_0911,,,吴起县,610626,0911
610627_0911,,,甘泉县,610627,0911
610628_0911,,,富县,610628,0911
610629_0911,,,洛川县,610629,0911
610630_0911,,,宜川县,610630,0911
610631_0911,,,黄龙县,610631,0911
610632_0911,,,黄陵县,610632,0911
610681_0911,,,子长市,610681,0911
610700_0916,,,汉中市,610700,0916
610702_0916,,,汉台区,610702,0916
610703_0916,,,南郑区,610703,0916
610722_0916,,,城固县,610722,0916
610723_0916,,,洋县,610723,0916
610724_0916,,,西乡县,610724,0916
610725_0916,,,勉县,610725,0916
610726_0916,,,宁强县,610726,0916
610727_0916,,,略阳县,610727,0916
610728_0916,,,镇巴县,610728,0916
610729_0916,,,留坝县,610729,0916
610730_0916,,,佛坪县,610730,0916
610800_0912,,,榆林市,610800,0912
610802_0912,,,榆阳区,610802,0912
610803_0912,,,横山区,610803,0912
610822_0912,,,府谷县,610822,0912
610824_0912,,,靖边县,610824,0912
610825_0912,,,定边县,610825,0912
610826_0912,,,绥德县,610826,0912
610827_0912,,,米脂县,610827,0912
610828_0912,,,佳县,610828,0912
610829_0912,,,吴堡县,610829,0912
610830_0912,,,清涧县,610830,0912
610831_0912,,,子洲县,610831,0912
610881_0912,,,神木市,610881,0912
610900_0915,,,安康市,610900,0915
610902_0915,,,汉滨区,610902,0915
610921_0915,,,汉阴县,610921,0915
610922_0915,,,石泉县,610922,0915
610923_0915,,,宁陕县,610923,0915
610924_0915,,,紫阳县,610924,0915
610925_0915,,,岚皋县,610925,0915
610926_0915,,,平利县,610926,0915
610927_0915,,,镇坪县,610927,0915
610929_0915,,,白河县,610929,0915
610981_0915,,,旬阳市,610981,0915
